value,count
0.7457359,116
0.7457359,163
0.7457359,163
0.7457359,84
0.7457742,70
0.7457742,82
0.7457742,124
0.7457742,124
0.7457742,56
0.7458391,85
0.7458391,59
0.7458391,64
0.7458391,85
0.74583924,135
0.74583924,78
0.74583924,91
0.74583924,68
0.74583924,135
0.7458607,223
0.7458607,223
0.7458607,112
0.7458607,125
0.7458607,132
0.74597406,134
0.74597406,71
0.74597406,86
0.74597406,54
0.74597406,134
0.74607533,65
0.74607533,56
0.74607533,106
0.74607533,106
0.74607533,63
0.74622846,70
0.74622846,85
0.74622846,67
0.74622846,144
0.74622846,144
0.74625987,97
0.74625987,78
0.74625987,165
0.74625987,165
0.74625987,86
0.7463393,51
0.7463393,51
0.7463549,71
0.7463549,91
0.7463549,146
0.7463549,146
0.7463549,78
0.7464595,694
0.7464595,694
0.7464595,418
0.7464595,340
0.7464595,507
0.7464613,81
0.7464613,109
0.7464613,151
0.7464613,151
0.7464613,82
0.7464673,64
0.7464673,64
0.74650425,94
0.74650425,178
0.74650425,178
0.74650425,91
0.74650425,120
0.7465887,129
0.7465887,129
0.7465887,70
0.7465887,67
0.7465887,82
0.7466517,71
0.7466517,57
0.7466517,85
0.7466517,117
0.7466517,117
0.7466717,55
0.7466717,55
0.74674565,175
0.74674565,98
0.74674565,113
0.74674565,99
0.74674565,175
0.7467483,125
0.7467483,157
0.7467483,251
0.7467483,251
0.7467483,134
0.7467536,70
0.7467536,70
0.7467536,52
0.7469699,53
0.7469699,70
0.7469699,70
0.7469981,98
0.7469981,98
0.7469981,68
0.7469981,70
0.74702364,174
0.74702364,97
0.74702364,121
0.74702364,84
0.74702364,174
0.74706095,182
0.74706095,85
0.74706095,119
0.74706095,91
0.74706095,182
0.7470669,798
0.7470669,487
0.7470669,367
0.7470669,546
0.7470669,798
0.74710536,77
0.74710536,91
0.74710536,73
0.74710536,140
0.74710536,140
0.74713147,224
0.74713147,131
0.74713147,150
0.74713147,108
0.74713147,224
0.74724036,50
0.74724036,50
0.7472491,60
0.7472491,60
0.74727875,74
0.74727875,87
0.74727875,61
0.74727875,114
0.74727875,114
0.7472811,61
0.7472811,76
0.7472811,117
0.7472811,117
0.7472811,70
0.7474133,152
0.7474133,77
0.7474133,76
0.7474133,96
0.7474133,152
0.74741936,50
0.74741936,75
0.74741936,75
0.7474984,128
0.7474984,76
0.7474984,60
0.7474984,92
0.7474984,128
0.7475205,67
0.7475205,89
0.7475205,89
0.7475205,55
0.74760765,76
0.74760765,86
0.74760765,60
0.74760765,129
0.74760765,129
0.7478422,152
0.7478422,68
0.7478422,83
0.7478422,93
0.7478422,152
0.7479444,99
0.7479444,99
0.7479444,50
0.7479444,67
0.7479589,120
0.7479589,71
0.7479589,57
0.7479589,76
0.7479589,120
0.7479748,65
0.7479748,110
0.7479748,110
0.7480346,113
0.7480346,113
0.7480346,70
0.7480346,74
0.74822897,142
0.74822897,75
0.74822897,99
0.74822897,66
0.74822897,142
0.7482509,254
0.7482509,128
0.7482509,136
0.7482509,161
0.7482509,254
0.74843806,86
0.74843806,54
0.74843806,86
0.74844784,201
0.74844784,103
0.74844784,131
0.74844784,104
0.74844784,201
0.74854714,57
0.74854714,102
0.74854714,102
0.74854714,61
0.7485723,75
0.7485723,75
0.7485723,54
0.7485866,64
0.7485866,64
0.74860466,100
0.74860466,66
0.74860466,164
0.74860466,164
0.74860466,92
0.7487272,59
0.7487272,86
0.7487272,86
0.7487272,53
0.7487727,72
0.7487727,100
0.7487727,151
0.7487727,151
0.7487727,67
0.74879026,68
0.74879026,52
0.74879026,97
0.74879026,97
0.74879026,57
0.7488393,125
0.7488393,125
0.7488393,73
0.7488393,52
0.7488393,75
0.7490069,101
0.7490069,131
0.7490069,197
0.7490069,197
0.7490069,116
0.7490186,110
0.7490186,110
0.7490186,64
0.7490186,54
0.7490186,72
0.7491516,149
0.7491516,149
0.7491516,79
0.7491516,80
0.7491516,102
0.7491536,62
0.7491536,62
0.7492672,132
0.7492672,132
0.7492672,67
0.7492672,68
0.7492672,80
0.74927664,50
0.74927664,50
0.7493348,153
0.7493348,153
0.7493348,81
0.7493348,77
0.7493348,105
0.7493492,88
0.7493492,116
0.7493492,192
0.7493492,192
0.7493492,81
0.74943125,63
0.74943125,50
0.74943125,92
0.74943125,92
0.74943125,64
0.74946374,59
0.74946374,61
0.74946374,98
0.74946374,98
0.7494938,60
0.7494938,77
0.7494938,115
0.7494938,115
0.7494938,61
0.7494953,75
0.7494953,99
0.7494953,142
0.7494953,142
0.7494953,79
0.7495431,121
0.7495431,172
0.7495431,172
0.7495431,91
0.7495431,96
0.7496006,69
0.7496006,86
0.7496006,145
0.7496006,145
0.7496006,67
0.7497007,109
0.7497007,109
0.7497007,70
0.7497007,66
0.7497007,84
0.74970967,61
0.74970967,85
0.74970967,67
0.74970967,139
0.74970967,139
0.7497892,99
0.7497892,99
0.7497892,61
0.7497892,60
0.74979466,79
0.74979466,90
0.74979466,66
0.74979466,127
0.74979466,127
0.7500669,64
0.7500669,105
0.7500669,152
0.7500669,152
0.7500669,90
0.75007653,85
0.75007653,104
0.75007653,83
0.75007653,160
0.75007653,160
0.75019866,50
0.75019866,57
0.75019866,86
0.75019866,86
0.75028706,97
0.75028706,61
0.75028706,69
0.75028706,52
0.75028706,97
0.7503511,75
0.7503511,75
0.7503511,57
0.75038534,147
0.75038534,85
0.75038534,98
0.75038534,60
0.75038534,147
0.7503909,116
0.7503909,116
0.7503909,61
0.7503909,57
0.7503909,84
0.7503949,183
0.7503949,183
0.7503949,98
0.7503949,98
0.7503949,126
0.75041276,53
0.75041276,54
0.75041276,75
0.75041276,75
0.7504912,54
0.7504912,79
0.7504912,79
0.7505102,81
0.7505102,58
0.7505102,81
0.7505417,65
0.7505417,72
0.7505417,119
0.7505417,119
0.7505417,66
0.7505568,117
0.7505568,117
0.7505568,60
0.7505568,51
0.7505568,80
0.7507622,59
0.7507622,59
0.7507876,155
0.7507876,155
0.7507876,83
0.7507876,63
0.7507876,95
0.75084776,80
0.75084776,104
0.75084776,90
0.75084776,168
0.75084776,168
0.75088805,84
0.75088805,68
0.75088805,124
0.75088805,124
0.75088805,68
0.75112855,206
0.75112855,106
0.75112855,122
0.75112855,105
0.75112855,206
0.7511621,58
0.7511621,87
0.7511621,133
0.7511621,133
0.7511621,84
0.75126404,799
0.75126404,462
0.75126404,520
0.75126404,359
0.75126404,799
0.75127685,69
0.75127685,70
0.75127685,59
0.75127685,111
0.75127685,111
0.75133055,54
0.75133055,82
0.75133055,82
0.75137407,148
0.75137407,148
0.75137407,83
0.75137407,104
0.75137407,74
0.75138193,89
0.75138193,89
0.75138193,50
0.751384,133
0.751384,62
0.751384,78
0.751384,133
0.751384,84
0.7514045,246
0.7514045,139
0.7514045,129
0.7514045,169
0.7514045,246
0.75145006,53
0.75145006,124
0.75145006,124
0.75145006,71
0.75145006,87
0.751483,160
0.751483,77
0.751483,90
0.751483,160
0.751483,108
0.7515296,147
0.7515296,200
0.7515296,200
0.7515296,125
0.7515296,103
0.7515626,129
0.7515626,129
0.7515626,73
0.7515626,65
0.7515626,96
0.75161064,84
0.75161064,106
0.75161064,80
0.75161064,168
0.75161064,168
0.7517129,117
0.7517129,174
0.7517129,243
0.7517129,243
0.7517129,152
0.75173265,146
0.75173265,79
0.75173265,101
0.75173265,83
0.75173265,146
0.751788,61
0.751788,61
0.751897,83
0.751897,83
0.751897,59
0.7519152,95
0.7519152,95
0.7519152,55
0.7519152,62
0.7519955,65
0.7519955,65
0.75200534,102
0.75200534,68
0.75200534,73
0.75200534,102
0.7520322,59
0.7520322,59
0.75209063,1429
0.75209063,873
0.75209063,1044
0.75209063,681
0.75209063,1429
0.75212836,609
0.75212836,386
0.75212836,442
0.75212836,294
0.75212836,609
0.75213516,52
0.75213516,73
0.75213516,73
0.75216347,125
0.75216347,72
0.75216347,80
0.75216347,59
0.75216347,125
0.7521862,82
0.7521862,88
0.7521862,152
0.7521862,152
0.7521862,85
0.75222296,106
0.75222296,59
0.75222296,65
0.75222296,54
0.75222296,106
0.7522398,69
0.7522398,89
0.7522398,141
0.7522398,141
0.7522398,81
0.7522476,161
0.7522476,95
0.7522476,67
0.7522476,108
0.7522476,161
0.7523564,79
0.7523564,97
0.7523564,156
0.7523564,156
0.7523564,98
0.75236416,139
0.75236416,76
0.75236416,98
0.75236416,69
0.75236416,139
0.7523942,62
0.7523942,83
0.7523942,148
0.7523942,148
0.7523942,68
0.7524033,77
0.7524033,110
0.7524033,148
0.7524033,148
0.7524033,91
0.75244504,75
0.75244504,98
0.75244504,82
0.75244504,138
0.75244504,138
0.75245494,60
0.75245494,60
0.75265104,84
0.75265104,93
0.75265104,75
0.75265104,132
0.75265104,132
0.7526977,56
0.7526977,56
0.7526983,104
0.7526983,104
0.7526983,54
0.7526983,68
0.7528296,153
0.7528296,153
0.7528296,75
0.7528296,68
0.7528296,92
0.7528697,107
0.7528697,107
0.7528697,66
0.7528697,58
0.7528697,81
0.75290906,108
0.75290906,75
0.75290906,80
0.75290906,52
0.75290906,108
0.7529706,98
0.7529706,98
0.7529706,53
0.7529706,63
0.753006,85
0.753006,51
0.753006,62
0.753006,85
0.753006,57
0.7530858,143
0.7530858,71
0.7530858,59
0.7530858,83
0.7530858,143
0.7531242,126
0.7531242,126
0.7531242,65
0.7531242,64
0.7531242,85
0.7531289,130
0.7531289,176
0.7531289,176
0.7531289,110
0.7531289,88
0.75314355,733
0.75314355,788
0.75314355,510
0.75314355,1145
0.75314355,1145
0.75325394,67
0.75325394,73
0.75325394,54
0.75325394,100
0.75325394,100
0.75333345,121
0.75333345,126
0.75333345,82
0.75333345,187
0.75333345,187
0.7533559,88
0.7533559,110
0.7533559,170
0.7533559,170
0.7533559,93
0.7533703,63
0.7533703,100
0.7533703,100
0.7533703,59
0.7533861,87
0.7533861,87
0.7533861,55
0.7533861,61
0.7534724,82
0.7534724,82
0.753482,75
0.753482,123
0.753482,61
0.753482,65
0.753482,123
0.7535034,69
0.7535034,106
0.7535034,106
0.7535034,52
0.7535905,78
0.7535905,78
0.7535905,50
0.7535905,59
0.7537361,105
0.7537361,105
0.7537361,69
0.7537361,54
0.7537361,70
0.75379944,139
0.75379944,80
0.75379944,100
0.75379944,73
0.75379944,139
0.75388086,55
0.75388086,55
0.753985,140
0.753985,64
0.753985,67
0.753985,140
0.753985,91
0.7540593,86
0.7540593,86
0.7540593,55
0.75407374,95
0.75407374,53
0.75407374,55
0.75407374,95
0.7541205,75
0.7541205,75
0.7541212,141
0.7541212,141
0.7541212,72
0.7541212,66
0.7541212,92
0.7541245,121
0.7541245,121
0.7541245,64
0.7541245,63
0.7541245,73
0.7542559,744
0.7542559,744
0.7542559,461
0.7542559,342
0.7542559,497
0.7542592,54
0.7542592,54
0.75429136,181
0.75429136,181
0.75429136,97
0.75429136,123
0.75429136,100
0.75434405,69
0.75434405,81
0.75434405,50
0.75434405,103
0.75434405,103
0.7544681,90
0.7544681,90
0.7544681,54
0.7544836,106
0.7544836,106
0.7544836,59
0.7544836,56
0.7544836,73
0.7544981,76
0.7544981,91
0.7544981,132
0.7544981,132
0.7544981,86
0.75471866,66
0.75471866,82
0.75471866,66
0.75471866,113
0.75471866,113
0.7547336,100
0.7547336,62
0.7547336,52
0.7547336,67
0.7547336,100
0.75474775,71
0.75474775,152
0.75474775,152
0.75474775,80
0.75474775,97
0.75476205,57
0.75476205,63
0.75476205,104
0.75476205,104
0.75482345,76
0.75482345,76
0.75482345,52
0.75489575,59
0.75489575,59
0.75495154,890
0.75495154,890
0.75495154,551
0.75495154,632
0.75495154,408
0.7549652,118
0.7549652,118
0.7549652,61
0.7549652,58
0.7549652,73
0.75502104,226
0.75502104,130
0.75502104,154
0.75502104,107
0.75502104,226
0.7550922,71
0.7550922,71
0.7551824,59
0.7551824,78
0.7551824,114
0.7551824,114
0.7551824,57
0.7552018,154
0.7552018,154
0.7552018,83
0.7552018,79
0.7552018,104
0.75521386,54
0.75521386,73
0.75521386,54
0.75521386,107
0.75521386,107
0.7553311,112
0.7553311,112
0.7553311,68
0.7553311,56
0.7553311,81
0.75536215,74
0.75536215,81
0.75536215,64
0.75536215,136
0.75536215,136
0.7553647,57
0.7553647,86
0.7553647,86
0.75543404,123
0.75543404,61
0.75543404,79
0.75543404,55
0.75543404,123
0.7554359,52
0.7554359,70
0.7554359,113
0.7554359,113
0.7554359,60
0.7556406,70
0.7556406,87
0.7556406,139
0.7556406,139
0.7556406,68
0.75578904,58
0.75578904,66
0.75578904,54
0.75578904,95
0.75578904,95
0.7558528,124
0.7558528,124
0.7558528,57
0.7558528,68
0.7558528,79
0.7559174,71
0.7559174,98
0.7559174,98
0.7559174,60
0.75592774,102
0.75592774,102
0.75592774,60
0.75592774,60
0.75592774,52
0.7559648,119
0.7559648,60
0.7559648,59
0.7559648,70
0.7559648,119
0.755998,96
0.755998,51
0.755998,62
0.755998,96
0.755998,65
0.7560886,116
0.7560886,116
0.7560886,64
0.7560886,58
0.7560886,73
0.7560958,52
0.7560958,58
0.7560958,93
0.7560958,93
0.7560958,52
0.75618047,73
0.75618047,56
0.75618047,73
0.75637203,98
0.75637203,53
0.75637203,71
0.75637203,55
0.75637203,98
0.75643766,55
0.75643766,74
0.75643766,61
0.75643766,112
0.75643766,112
0.75643784,289
0.75643784,168
0.75643784,210
0.75643784,139
0.75643784,289
0.7564929,91
0.7564929,91
0.7564929,65
0.75650996,79
0.75650996,85
0.75650996,64
0.75650996,123
0.75650996,123
0.75654113,61
0.75654113,61
0.7565563,57
0.7565563,80
0.7565563,130
0.7565563,130
0.7565563,65
0.756593,104
0.756593,52
0.756593,69
0.756593,104
0.756593,71
0.756619,90
0.756619,55
0.756619,90
0.7566259,59
0.7566259,72
0.7566259,107
0.7566259,107
0.7566259,59
0.7567424,115
0.7567424,53
0.7567424,58
0.7567424,78
0.7567424,115
0.7568097,491
0.7568097,672
0.7568097,672
0.7568097,427
0.7568097,326
0.7568161,78
0.7568161,65
0.7568161,94
0.7568161,149
0.7568161,149
0.75690407,1618
0.75690407,1063
0.75690407,1151
0.75690407,704
0.75690407,1618
0.75695294,186
0.75695294,102
0.75695294,123
0.75695294,92
0.75695294,186
0.7570581,58
0.7570581,76
0.7570581,109
0.7570581,109
0.7570581,61
0.7571368,124
0.7571368,59
0.7571368,63
0.7571368,69
0.7571368,124
0.75715435,126
0.75715435,58
0.75715435,77
0.75715435,56
0.75715435,126
0.7572155,92
0.7572155,92
0.7572155,52
0.7572155,57
0.7572281,92
0.7572281,54
0.7572281,92
0.75726503,233
0.75726503,261
0.75726503,194
0.75726503,373
0.75726503,373
0.75726825,99
0.75726825,51
0.75726825,73
0.75726825,99
0.75728357,55
0.75728357,86
0.75728357,86
0.7573091,100
0.7573091,100
0.7573091,51
0.7573091,64
0.75734663,87
0.75734663,51
0.75734663,55
0.75734663,87
0.7573762,72
0.7573762,72
0.75737804,111
0.75737804,61
0.75737804,79
0.75737804,63
0.75737804,111
0.75740486,61
0.75740486,64
0.75740486,93
0.75740486,93
0.75761324,58
0.75761324,71
0.75761324,108
0.75761324,108
0.75770694,65
0.75770694,80
0.75770694,59
0.75770694,132
0.75770694,132
0.75770843,54
0.75770843,54
0.7577811,53
0.7577811,53
0.75778645,63
0.75778645,90
0.75778645,70
0.75778645,128
0.75778645,128
0.75779593,62
0.75779593,83
0.75779593,55
0.75779593,133
0.75779593,133
0.7578024,143
0.7578024,143
0.7578024,88
0.7578024,62
0.7578024,108
0.7578258,97
0.7578258,97
0.7578258,57
0.7578258,68
0.7578477,695
0.7578477,695
0.7578477,460
0.7578477,345
0.7578477,510
0.757899,763
0.757899,359
0.757899,506
0.757899,763
0.757899,565
0.75794095,51
0.75794095,58
0.75794095,81
0.75794095,81
0.757975,60
0.757975,87
0.757975,87
0.75797784,62
0.75797784,64
0.75797784,58
0.75797784,115
0.75797784,115
0.7579977,87
0.7579977,87
0.7579977,50
0.7579977,54
0.7580823,50
0.7580823,50
0.75814503,107
0.75814503,67
0.75814503,107
0.75815874,103
0.75815874,52
0.75815874,66
0.75815874,103
0.7581701,60
0.7581701,75
0.7581701,112
0.7581701,112
0.7581701,59
0.75821114,51
0.75821114,51
0.7582669,77
0.7582669,102
0.7582669,160
0.7582669,160
0.7582669,93
0.7583295,63
0.7583295,63
0.7584067,108
0.7584067,158
0.7584067,158
0.7584067,95
0.7584067,87
0.7584126,56
0.7584126,78
0.7584126,78
0.7584548,77
0.7584548,77
0.7585012,83
0.7585012,111
0.7585012,171
0.7585012,171
0.7585012,85
0.7585224,51
0.7585224,62
0.7585224,62
0.7585235,98
0.7585235,128
0.7585235,194
0.7585235,194
0.7585235,113
0.7586073,93
0.7586073,93
0.7586073,51
0.7586073,61
0.75861865,69
0.75861865,82
0.75861865,139
0.75861865,139
0.75863284,73
0.75863284,73
0.75869495,66
0.75869495,86
0.75869495,60
0.75869495,121
0.75869495,121
0.7587146,114
0.7587146,114
0.7587146,61
0.7587146,63
0.7587146,75
0.75871706,56
0.75871706,67
0.75871706,57
0.75871706,112
0.75871706,112
0.75871927,65
0.75871927,65
0.7588073,55
0.7588073,55
0.7588172,61
0.7588172,75
0.7588172,129
0.7588172,129
0.7588172,69
0.75882375,52
0.75882375,52
0.7588942,50
0.7588942,50
0.7588948,53
0.7588948,73
0.7588948,73
0.7589834,56
0.7589834,56
0.7589888,100
0.7589888,100
0.7589888,59
0.7590156,111
0.7590156,111
0.7590156,62
0.7590156,73
0.7590331,98
0.7590331,98
0.7590331,52
0.7590331,56
0.7590331,61
0.7591194,84
0.7591194,116
0.7591194,116
0.7591194,74
0.7592056,69
0.7592056,109
0.7592056,109
0.7592056,66
0.7592056,56
0.75922215,73
0.75922215,86
0.75922215,57
0.75922215,135
0.75922215,135
0.7592746,61
0.7592746,54
0.7592746,69
0.7592746,103
0.7592746,103
0.75935805,76
0.75935805,86
0.75935805,59
0.75935805,156
0.75935805,156
0.75942194,148
0.75942194,84
0.75942194,99
0.75942194,67
0.75942194,148
0.7594424,70
0.7594424,70
0.7595548,93
0.7595548,93
0.7595548,52
0.7595548,56
0.75955904,316
0.75955904,342
0.75955904,218
0.75955904,485
0.75955904,485
0.7595702,467
0.7595702,312
0.7595702,239
0.7595702,352
0.7595702,467
0.7596136,108
0.7596136,147
0.7596136,147
0.7596136,78
0.7596136,75
0.7596281,82
0.7596281,51
0.7596281,55
0.7596281,82
0.759657,144
0.759657,70
0.759657,64
0.759657,144
0.759657,83
0.7596698,90
0.7596698,61
0.7596698,62
0.7596698,90
0.7596871,112
0.7596871,73
0.7596871,56
0.7596871,81
0.7596871,112
0.7597406,111
0.7597406,111
0.7597406,59
0.7597406,74
0.7597912,71
0.7597912,96
0.7597912,146
0.7597912,146
0.7597912,73
0.75979286,58
0.75979286,84
0.75979286,84
0.75987357,65
0.75987357,65
0.75988984,82
0.75988984,53
0.75988984,139
0.75988984,139
0.75988984,73
0.75990367,88
0.75990367,88
0.760111,91
0.760111,55
0.760111,91
0.76015157,214
0.76015157,214
0.76015157,121
0.76015157,141
0.76015157,106
0.76015186,89
0.76015186,89
0.76015186,61
0.76015186,56
0.7602009,53
0.7602009,72
0.7602009,114
0.7602009,114
0.7602009,67
0.7602068,65
0.7602068,92
0.7602068,132
0.7602068,132
0.7602068,72
0.7602506,94
0.7602506,60
0.7602506,94
0.7603456,86
0.7603456,58
0.7603456,86
0.76036954,106
0.76036954,53
0.76036954,70
0.76036954,58
0.76036954,106
0.7604128,74
0.7604128,96
0.7604128,153
0.7604128,153
0.7604128,80
0.7605205,50
0.7605205,70
0.7605205,98
0.7605205,98
0.7605205,57
0.7606058,64
0.7606058,64
0.7606576,52
0.7606576,87
0.7606576,87
0.7606928,76
0.7606928,91
0.7606928,133
0.7606928,133
0.7606928,79
0.76070744,85
0.76070744,54
0.76070744,68
0.76070744,85
0.7607525,101
0.7607525,56
0.7607525,73
0.7607525,101
0.7607595,62
0.7607595,62
0.76077807,136
0.76077807,72
0.76077807,94
0.76077807,72
0.76077807,136
0.760846,109
0.760846,68
0.760846,109
0.760846,71
